unique_id,company,business_dba,street,city,state,zipcode,bq_id,bq_legal_entity_id
7471,V.O.I.C.E. Club - Volunteer Outreach In Community,,2760 Tate Blvd SE,Hickory,NC,28602-1448,100064245598,BQ_US_NC_2301658
749,Pawzup Barkery LLC,,214 Brookhaven Ct,Slidell,LA,70461-3400,100049102638,BQ_US_LA_44284013K
7490,Lunar Creek Coffee LLC,,6935 Gloria Ave,Van Nuys,CA,91406-4909,100041713692,BQ_US_CA_202123010449
7497,Trapratedx LLC,,3504 Sallie Chupco Tommie Way,Fort Pierce,FL,34945-2382,100074252428,BQ_US_FL_L22000442583
75,Ems Property Cleanup LLC,,40300 Dunlap Rd # 42,Dunlap,CA,93621-9701,100027391491,BQ_US_CA_202103410478
750,A&A Family LLC,,10123 New Scotland Dr,Fredericksburg,VA,22408-0265,100000237751,BQ_US_IN_2006020900230
7508,4s Delivery LLC,,41 Chappell St Apt 1,Brockport,NY,14420-2237,100011058631,BQ_US_NY_6297173
7513,Angels Transport LLC,,23599 Chicken Bridge Rd,Ridgely,MD,21660-1325,100000662674,BQ_US_CA_200534410021
7520,A Nannysvillage Infant Nursery LLC,,901 E 104th St Apt 105A,Chicago,IL,60628-3071,100011748115,BQ_US_IL_LLC_09257837
7521,Mountain Quality Construction LLC,,218 East St,Winchester,VA,22601-5204,100045228842,BQ_US_VA_11280729
7528,American Rose Healthcare Group Inc,,1475 N Broadway Ste 330,Walnut Creek,CA,94596-4643,100014014167,BQ_US_CA_4774055
7529,Half The Batttle LLC,,903 Delaplaine Ct Apt 110,Madison,WI,53715-1805,100003847685,BQ_US_PA_7345373
7534,Honey Dew Skincare Beauty Bar/Spa LLC,,3037 Tierra Mina,El Paso,TX,79938-4301,100034240680,BQ_US_TX_0804666285
7535,"Mook Tony & Kids Crazy Kreations, LLC",,551 Riverhill Cir Apt 123,Columbia,SC,29210-8139,100045001546,BQ_US_SC_1128375
7536,Z'S Rehab & Restoration LLC,,1333 Radio Rd,Dayton,OH,45403-1510,100067160137,BQ_US_OH_4332363
7540,Greenlight Automotive LLC,,1015 Elmont Rd,Sullivan,MO,63080-1005,100003772460,BQ_US_AZ_L12196861
7543,Snatch Ya Soul LLC,,17109 N Bay Rd # D301,Sunny Isles Beach,FL,33160-3990,100056996560,BQ_US_FL_L21000485901
7544,Lush K Hair Company LLC,,6284 Long Beach Blvd,Long Beach,CA,90805-2160,100041844652,BQ_US_CA_202112410053
7545,Kye Healthcare Staffing LLC,,609 Poinsettia Ave,Rosamond,CA,93560-7432,100039540481,BQ_US_CA_202104710173
755,Cgt25 Corporation,,410 Beach 54th St Apt 6G,Arverne,NY,11692-1514,100020734065,BQ_US_NY_5727772
7560,Kinsley Jade Beauty LLC,,1601 Stoneleigh Ct Apt 2126,Arlington,TX,76011-2114,100038891935,BQ_US_TX_0804060694
7568,Danny Askia Beauty LLC,,5600 Keele St Apt 1707,Jackson,MS,39206-2045,100024253446,BQ_US_MS_1279544
7570,Madhouse Detailing & Customs LLC,,4535 W Russell Rd Ste 5,Las Vegas,NV,89118-2258,100042254676,BQ_US_NV_E9804212020-1
7574,Solomon's Trucking LLC,,2030 Clover Hill Rd,Indian Trail,NC,28079-5375,100007975083,BQ_US_NC_2051501
7577,"Cvempire, LLC",,4089 Stantonsburg Rd,Greenville,NC,27834-7924,100002297022,BQ_US_FL_L19000028534
7579,"Your Perfect Brain, LLC",,4515 W Braided Rein,Flagstaff,AZ,86005-2570,100067060706,BQ_US_AZ_23329721
7584,"Kim Transport, LLC",,8534 Brest Rd,Randallstown,MD,21133-4407,100004747658,BQ_US_CT_0822040
7585,the Mexican Store LLC,,534 W Main St,Wautoma,WI,54982-8401,100067590460,BQ_US_WI_T082375
7587,Nighthawk Windsheild Repair LLC,,12460 County Road 26,Eckley,CO,80727-9412,100046657811,BQ_US_CO_20191775504
759,Mimi's Sweet Things LLC,,110 E Thornton Rd,Houston,TX,77022-2818,100044410129,BQ_US_TX_0803665979
7597,Sonoran Outdoor Services LLC,,18037 N 21st St,Phoenix,AZ,85022-1709,100057359595,BQ_US_AZ_23160565
7601,"Enc Consulting Group, LLC",,1554 Deming Dr,Orlando,FL,32825-8216,100002916699,BQ_US_NY_4246387
7605,Quality Carriers Logistics LLC,,4859 Tobacco Way,Woodbridge,VA,22193-3221,100051286362,BQ_US_VA_11329524
7618,1 Man Pickup LLC,,10103 Montery Rd Apt C,Indianapolis,IN,46235-1828,100009806559,BQ_US_IN_202207281610752
7623,Harris Contracting LLC,Harris Contracting,19531 Old York Rd,White Hall,MD,21161-9165,100032951616,BQ_US_MD_W20339701
7628,Oscar Llamas and Sons LLC,,200 Singletree Dr,Cleves,OH,45002-9316,100048174075,BQ_US_OH_4638619
7640,Gvada Clothing LLC,,1119 Starlight Dr,Temple,TX,76502-5356,100032423824,BQ_US_TX_0804468662
7648,Dee's Valet Disposal Services & More LLC,,104 Becca Dr,Elizabeth City,NC,27909-7952,100024626860,BQ_US_NC_2197105
7650,Hamilton &FAmily LLC,,30485 SE Eagle Creek Rd,Estacada,OR,97023-9716,100003877395,BQ_US_AL_000-652-052
7651,AA&j Auto Transport Services LLC,,3250 E Palm Dr,Boynton Beach,FL,33435-1633,100011994607,BQ_US_FL_L22000235859
766,L. S. Creations LLC,,9761 Mount Tabor Rd,Odessa,MO,64076-6111,100005009771,BQ_US_OH_1425057
7661,Cove Concrete LLC,,3628 Summit Oaks Dr,Green Cove Springs,FL,32043-9258,100023018784,BQ_US_FL_L21000045199
7663,Don't Break Stride Enterprise LLC,,2244 Shirley St,Port Arthur,TX,77640-1886,100025736221,BQ_US_TX_0804468766
7665,Beamed Landscaping LLC,,135 N Old Woodward Ave,Birmingham,MI,48009-3341,100016585396,BQ_US_MI_802866054
7673,N & JB Contracting LLC,,3107 Franklin St,Hopewell,VA,23860-4116,100052749348,BQ_US_VA_S4389252
7682,Oneup Construction LLC,,13284 SW 40th Ter,Miami,FL,33175-3236,100006380991,BQ_US_AR_100202871
7695,Alex Coin -Op Laundromat Corporation,,4316 W Magnolia Blvd,Burbank,CA,91505-2727,100013248124,BQ_US_CA_5202787
7703,3M Renovations LLC,,5713 Sable Way,Atlanta,GA,30349-8833,100000107085,BQ_US_GA_21211559
7704,Jmeeksapothecary LLC,,1443 E Washington Blvd,Pasadena,CA,91104-2650,100037280615,BQ_US_CA_202129310490
7709,Sweet Home Sweet Cherish Care Center LLC,,8312 E 104th Ter,Kansas City,MO,64134-2116,100059208223,BQ_US_MO_LC014324019
7714,Journey Within Empowerment Center,,3958 Lexington Ave,Saint Louis,MO,63107-2011,100037718741,BQ_US_MO_N001687942
7722,Masa Remodeling LLC,,8080 Phirne Rd E,Glen Burnie,MD,21061-5328,100043050722,BQ_US_MD_W22829162
7727,"Nyx Drone Solutions, LLC",,402 E Missouri St,Walters,OK,73572-1602,100047492138,BQ_US_OK_3513130794
7728,Trap House Publishing LLC,,4022 Hawthorne Cir SE Apt 2,Smyrna,GA,30080-8326,100062909676,BQ_US_GA_21229048
7729,Starbright Pathways Inc,,PO Box 1264,Austell,GA,30168-1056,100058253752,BQ_US_GA_22133845
7734,J&C Socal Domestic Services,,29148 Calcite St,Menifee,CA,92584-8280,100036027944,BQ_US_CA_4247137
7735,"Syelint Maintenance, LLC",,3707 Wedgewood Plaza Dr # 3707,Riviera Beach,FL,33404-1954,100059418154,BQ_US_FL_L21000479394
7736,Lb Lashes LLC,,4077 GA Highway 178,Lyons,GA,30436-4123,100005074710,BQ_US_TX_0802976926
7739,"Bizstar, LLC",,3645 Malibu Cir Apt 103,Falls Church,VA,22041-3645,100001200508,BQ_US_DE_5619252
7741,From Italia LLC,,12040 Avaclaire Dr,Chester,VA,23831-3732,100003382921,BQ_US_VA_11049842
7742,Billionaire Hussle Clothing LLC,,424 Heath Dr,Thomaston,GA,30286-2784,100017282407,BQ_US_GA_21103405
775,Divasgoodybags LLC,,699 Rountree Rd Ste A2,Riverdale,GA,30274-3499,100025449018,BQ_US_GA_16018903
7755,W C U Holdings Services LLC,,149 NW 70th St Apt 213,Boca Raton,FL,33487-2310,100064997218,BQ_US_FL_L15000035434
7769,Blood Brothers Trucking LLC,,8249 Gladewood Dr,Baton Rouge,LA,70806-3004,100001238140,BQ_US_LA_43224385K
7776,Schellenberg Land and Cattle LLC,,4777 Road U,Liberal,KS,67901-2447,100055384883,BQ_US_KS_6911275
7781,Step On Records LLC,,366 Peach Tree Dr,Henderson,NV,89014-5191,100008174351,BQ_US_NV_E17755972021-6
7795,Phoenix Solutions of Florida LLC,,5342 Clark Rd PMB 3054,Sarasota,FL,34233-3227,100049819877,BQ_US_FL_L22000315512
7800,Ricketts Trucking LLC,,3889 Loma Brisa Dr,El Paso,TX,79938-1231,100053303286,BQ_US_TX_0804301082
7808,Golden Rapid Logistic Inc,,17001 Jeanne Ln,Fontana,CA,92336-4730,100031572493,BQ_US_CA_4854774
7809,Boujee Pawz LLC,,4719 Congress Dr,New Orleans,LA,70126-3616,100018207760,BQ_US_LA_44828832K
7810,Babbz Playground & Decor LLC,,17 E Meadow Ln Apt 85,Lowell,MA,01854-1522,100015837091,BQ_US_MA_001575570
7812,Saint Jacques Met Carnal Botanica LLC,,2102 S Orange Blossom Trl,Orlando,FL,32805-5353,100054829463,BQ_US_FL_L19000034124
7813,"Unique Claims Solutions, LLC",,2114 N Flamingo Rd,Pembroke Pines,FL,33028-3501,100063855522,BQ_US_FL_P22000013207
7818,Her Valley LLC,,1351 Spring Valley Dr,Racine,WI,53405-1632,100033478928,BQ_US_WI_H067372
7820,"Roslo Delivery, LLC",,9610 Diamond Back Trl,Yukon,OK,73099-4071,100054152431,BQ_US_OK_3513113532
7823,Ella-May Heating & Air Services LLC,,150 Forray Dr,Covington,GA,30016-4364,100027178283,BQ_US_GA_21205505
7825,Shay's Fabulous Touch LLC,,1281 N State St Ste A-340,San Jacinto,CA,92583-6313,100056143040,BQ_US_CA_202021610421
7828,Veterans First Construction LLC,,1906 Highway 161,North Little Rock,AR,72117-3704,100064620372,BQ_US_AR_811199684
7829,J&C Alonso Home Improvements C,,260 19th St Apt 12A,Brooklyn,NY,11215-5428,100035979667,BQ_US_NY_5063400
7836,Wayy Different L.L.C.,,3703 Dallas Blvd,Orlando,FL,32833-5340,100065392346,BQ_US_FL_L21000236211
7837,Dcdt Enterprises Inc,,43 Eichhorn Rd,Spring Bay,IL,61611-9765,100024470842,BQ_US_IL_CORP_58068616
7838,"Iron Faith Construction, LLC",,140 Ridgeview Dr,Cedartown,GA,30125-5304,100035820665,BQ_US_GA_20200155
7840,Canela Concrete & Construction LLC,,954 E Godfrey Ave,Philadelphia,PA,19124-1745,100019724151,BQ_US_PA_7260892
7869,Armstrong Solutions LLC,,2507 Timber Trl,Pinson,AL,35126-3627,100000771012,BQ_US_IN_2009050500924
7877,MST Enterprise LLC,,13141 Ashley Meadow Dr,Charlotte,NC,28213-4852,100005944247,BQ_US_WI_M064634
7882,"Goddess Boutique & Accessories, LLC",,615 Forest Hill Cir,Elizabeth City,NC,27909-9020,100031385144,BQ_US_NC_2162131
7884,Piggs Sweet Sentiments L.L.C.,,1567 Regent St Apt 203,Redwood City,CA,94061-2842,100049894124,BQ_US_CA_202101210754
7887,Capital Staffing Solutions USA LLC,,3200 Greenfield Rd Ste 300,Dearborn,MI,48120-1805,100019927474,BQ_US_WY_2022-001174021
79,Royall Cleaning/Handyman Services LLC,,2616 Tall Maple Loop,Ocoee,FL,34761-7621,100054303695,BQ_US_FL_L17000094263
7915,"Love, Life & Lash By Mz. Robin, LLC",,15904 Hazel Rd,Cleveland,OH,44112-2911,100041497027,BQ_US_OH_4683334
7919,Spencer's Logistics LLC,,7011 Bamberry St,New Orleans,LA,70126-2715,100008084272,BQ_US_TX_0803580161
7926,Donastorg LLC,,10011 Bridgeport Way SW,Lakewood,WA,98499-2332,100025762034,BQ_US_WA_604891603
7941,Primeway Corp.,,487 Walnut St,Lynn,MA,01905-1016,100006894843,BQ_US_CA_4592727
7943,"J & K Young Trucking, LLC",,805 Brookhaven Dr,Odenville,AL,35120-3823,100071390367,
7955,Backwood Bullys LLC,,1905 Foster Ave,Huntington,WV,25701-3934,100015984790,BQ_US_WV_533767
796,Ymosquera Transportation LLC,,9033 Westchester Cir Apt D,Tampa,FL,33604-1540,100067059872,BQ_US_FL_L21000206289
7969,Care For You Health Center Inc,,5412 W Atlantic Blvd,Margate,FL,33063-5209,100019941478,BQ_US_FL_P21000014968
797,Interstate Transport Solutions Inc.,,331 N Shaddle Ave,Mundelein,IL,60060-2410,100035596046,BQ_US_IL_CORP_70227312
7974,R.D. Lewis LLC,,1834 Tennyson Ave,Dayton,OH,45406-4052,100007222732,BQ_US_DE_7666699
7981,"Love and Olive Productions, LLC",,23835 Lakeview Dr,Rio Hondo,TX,78583-3024,100041641794,BQ_US_TX_0804253338
7983,Anila O Paradise LLC,,709 SW Avenue B,Belle Glade,FL,33430-3341,100014284953,BQ_US_FL_L20000289188
7986,Reed's Food Shack LLC,,555 E Center St,Canton,MS,39046-3933,100052304562,BQ_US_MS_1268804
7991,New horizon construction and remodeling llc,,102 Combs Blvd,Glasgow,KY,42141-1918,100006123573,BQ_US_KY_1092403
7993,C&E Oglesby Solutions LLC,,1323 Umbrella Tree Dr,Edgewater,FL,32132-2411,100019272532,BQ_US_FL_L21000509028
7996,Dragmon National Solutions LLC,,11510 Tupelo St,Reno,NV,89506-9408,100026003097,BQ_US_NV_E14753862021-6
8001,Devotion 23 Cleaning & Maintenance Services LLC,Devotion 23 Cleaning & Maintenance Services LLC,111 Elm Ave,Louisa,VA,23093-6590,100025111870,BQ_US_VA_S8074058
8004,Smiley's Lawn Service Llc.,Smiley's Lawn Service,1268 Hedgecoth St NW,Palm Bay,FL,32907-7758,100007940897,BQ_US_FL_L19000277258
8006,D&T Pro Pool Service LLC,ASP - America's Swimming Pool Co Schertz,4504 Cascade Dr,Schertz,TX,78154-1126,100023840104,BQ_US_TX_0803186077
8007,Nemadji Management LLC,Nemadji Management,500 Simmon Dr,Osceola,WI,54020-5844,100006142233,BQ_US_MN_3A8034F1-EA1C-E811-9157-00155D0D6F70
8015,the Premier Group Inc,The Premier Group,16701 Melford Blvd Ste 400,Bowie,MD,20715-4411,100008759406,BQ_US_DE_2168589
8027,Nu Creations LLC,NU Creations,4970 N Pine Island Rd,Sunrise,FL,33351-5314,100006277001,BQ_US_GA_12055776
8037,"IDM Products, LLC",IDM Products,10460 Markison Rd,Dallas,TX,75238-1650,100004208343,BQ_US_TX_0803172417
8044,"Dokkaebi Food, Inc.",Yongdudong,1903 W Olympic Blvd,Los Angeles,CA,90006-3703,100025660944,BQ_US_CA_4230522
8056,Da Vinci Tax & Accounting,DA Vinci Tax & Accounting,5138 Shelburne Rd Ste 11,Shelburne,VT,05482-6698,100023951186,BQ_US_VT_0349806
8058,Twins Peak Remodeling Corp.,Twins Peak Remodeling,14566 Mustang Ln,Montrose,CO,81403-9339,100063451754,BQ_US_CO_20181895838
8068,"Alpha Corps Concrete & Construction, LLC",Alpha Corps Concrete,PO Box 8817,Amarillo,TX,79114-8817,100013620899,BQ_US_TX_0803154914
8071,Legacysounds LLC,LegacySounds,743 Stony Hill Rd,Wilbraham,MA,01095-2201,100005108830,BQ_US_MA_001132035
8078,"Out There Roofing, LLC",Out There Roofing,3989 W 4450 S,West Haven,UT,84401-8445,100048417246,BQ_US_UT_10955686-0160
8084,Jwf Trucking LLC,JWF Trucking,16702 Bimini Ave,Cerritos,CA,90703-1643,100004731137,BQ_US_MD_W16053597
8085,Olson Construction & Home Serv,Olson Construction and Home Services,PO Box 475,Beaver Island,MI,49782-0475,100047782586,BQ_US_MI_802152477
8086,Adlc Accounting & Multiservices LLC,Adlc Accounting & Multiservices,3700 Odonnell St Ste 200,Baltimore,MD,21224-5269,100012517538,BQ_US_MD_W18874891
8091,1 Way Floor Covering and Renovation Inc,1 Way Construction & Property Services,11086 Big Tree Rd,East Aurora,NY,14052-9501,100009813119,BQ_US_NY_5251641
8095,"Shooting Star Delivery, LLC",Shooting Star Delivery,22850 Vermont St Apt 4,Hayward,CA,94541-3248,100007876319,BQ_US_CA_201819010362
8097,Superior Mechanical Solutions Inc,Superior Mechanical Solutions,5629 McMahan Ln,Crowley,TX,76036-3780,100008387959,BQ_US_FL_P14000040710
810,Crowned Elite Transportation Specialists LLC,,1047 Maria Dr,McDonough,GA,30253-7386,100023498561,BQ_US_GA_21080297
8101,Wings and Pies,Wings N Pies,924 Route 12,Groton,CT,06340-2418,100009533057,BQ_US_CT_0993710
8102,Creative Exteriors Inc,Creative Exteriors,9274 Isanti St NE,Minneapolis,MN,55449-4360,100002219064,BQ_US_MD_D04726444
8110,Jna Events Services LLC,Gateway Deli & Cafe or Cutting Edge,3210 E Guasti Rd,Ontario,CA,91761-8642,100037333244,BQ_US_CA_201912010174
8111,Rt Professional Inc,RT Professional,7374 NW 35th Ter,Miami,FL,33122-1241,100054283852,BQ_US_FL_P12000035245
8117,E & H Renovations LLC,E & H Renovations,6516 Long Ave,Shawnee,KS,66216-2517,100002729600,BQ_US_KS_6892285
8120,"James Garrett Roofing, LLC",GLG Roofing & Sheet Metal,1717 E Busch Blvd Ste 302,Tampa,FL,33612-8686,100036535051,BQ_US_FL_L17000008997
8122,Village Salon & Spa,Village Salon,11977 Glynwood Rd,Wapakoneta,OH,45895-9439,100071256693,
8138,Raesol Frazier Transportation LLC,Raesol Frazier Transportation,612 Sally White Rd,Hodges,SC,29653-9375,100051821707,BQ_US_SC_905340
8149,Titan Auto Body,Titan Auto Body,9844 Titan Ct Unit 7,Littleton,CO,80125-9340,100008884232,BQ_US_AZ_L20166924
8154,"Horizon Improvements, Inc.",Horizon Improvements,1257 W Nine Mile Rd,Pensacola,FL,32534-1668,100004136812,BQ_US_MA_001254021
8155,Puppy Plaza LLC,The Puppy Plaza,4272 N 22nd St,Ozark,MO,65721-8632,100061577816,BQ_US_MO_LC001609794
8159,Coretask LLC,Coretask,2411 N Oak St Ste 305,Myrtle Beach,SC,29577-3165,100022809765,BQ_US_SC_511485
8161,Ve Construction LLC,VE Construction,760 W Jones Ave,Phoenix,AZ,85041-1105,100009185403,BQ_US_GA_14083590
8162,North Star Pest Control,"North Star Pest Control,",PO Box 55314,North Pole,AK,99705-0314,100047117844,BQ_US_AK_10120743
8166,DABWN-LLC,DABWN,219 Broadway,Richmond,CA,94804-1913,100024035259,BQ_US_CA_201904410342
8167,Co Eyecare Associates & Surgery Center,Co Eyecare Associates and Surgery Center,1381 Lake Park Way Ste 100,Richardson,TX,75080-2372,100021943216,BQ_US_TX_0082127503
8168,Visual Decisions Inc,Visual Decisions,92 W Norwell Ln,Round Lake,IL,60073-5665,100064810719,BQ_US_IL_CORP_68221439
8174,D & T Equipment & Trailer Repair,D & T Equipment & Trailer Repair,4457 Bethany Rd Unit F1,Mason,OH,45040-6830,100023792038,BQ_US_OH_4082515
8177,"Juniper Environmental, LLC",Juniper Environmental,1 Alby St,Alton,IL,62002-6213,100004748515,BQ_US_MO_LC001615416
8186,"Sterling Park Properties, LLC",Sterling Park Properties,1 Glenlake Pkwy Ste 788,Atlanta,GA,30328-3448,100008266576,BQ_US_GA_19035837
8187,Midway Truckline LLC,Midway Truckline,PO Box 20604,Minneapolis,MN,55420-0604,100044170875,BQ_US_MN_72E6C136-4F6C-E911-9173-00155D01B32C
8188,Heej Llc,Charlie's Family Restaurant,12760 Old Fort Rd,Fort Washington,MD,20744-2871,100003948283,BQ_US_MD_W19708924
819,Real-T Morgan Enterprises L.L.C.,,2823 Fredericksburg Rd,Hanover,MD,21076-2192,100052111949,BQ_US_MD_W20817391
8190,"Next Mile Transport, Inc.",Next Mile Transport,350 E Dundee Rd,Buffalo Grove,IL,60089-4408,100046691716,BQ_US_IL_CORP_69305474
8210,Schultz Pro Services LLC,Schultz Pro Services LLC,18121 E Hampden Ave Unit C,Aurora,CO,80013-3591,100055385113,BQ_US_CO_20181618694
8213,First Weigh Transport LLC,First Weigh Transport,1060 E County Line Rd # 3A-148,Ridgeland,MS,39157-1900,100029139550,BQ_US_MS_1183918
8223,A & S Transmission,A&S Transmission and Performance,1671 E Main St,Prattville,AL,36066-3503,100011837627,BQ_US_AL_000-860-056
8230,Techrhon Aerial LLC,Techrhon Aerial,7032 Glen Cove Ln,Stone Mountain,GA,30087-6346,100008559906,BQ_US_GA_10037811
8232,Under 5'10 LLC,Under 5'10,536 Central Ave,Cedarhurst,NY,11516-2127,100009056279,BQ_US_DE_7014184
8235,Jjr Trucking LLC,JJR Trucking,192 C St,Brawley,CA,92227-1551,100004465660,BQ_US_MT_C118746
8238,Majestic Freight LLC,Majestic Freight,17119 Crown Meadow Ct,Houston,TX,77095-4320,100005479598,BQ_US_TX_0803746057
8249,Hart Dairy Creamery Corp.,Hart Dairy Creamery Corp.,3340 Peachtree Rd NE Ste 1010,Atlanta,GA,30326-1409,100003922366,BQ_US_DE_6906156
8253,Flo Logistics Inc,Flo Logistics Inc,2510 SE 16th Pl Apt 204,Cape Coral,FL,33904-3261,100029212963,BQ_US_FL_P21000073873
8257,"Fix It 4 Less, LLC",Fix It 4 Less,7742 Clover Leaf St,Jacksonville,FL,32244-6408,100003260508,BQ_US_FL_L18000000329
8263,"Ace Excavating and Mulching, LLC",Ace Excavating and Mulching,17430 Balfour Ter,Fort Myers,FL,33913-7304,100012301235,BQ_US_FL_L17000075791
8269,Traust Insurance Group Inc.,Traust Insurance Group,7667 W 95th St Ste 211,Hickory Hills,IL,60457-2281,100062833367,BQ_US_IL_CORP_72255348
8271,J2c Engineering and Commissioning LLC,J2C Engineering & Commissioning,7005 Sky Valley Way NE,Albuquerque,NM,87111-7551,100004529958,BQ_US_NM_5970253
8272,Cr Assets LLC,C.R. Assets,136 W Nedro Ave,Philadelphia,PA,19120-2448,100019286801,BQ_US_TX_0801520899
8279,Broken Arrow Insurance Services LLC,Hometown Insurance Jada Phillips,832 W Jasper St Ste A,Broken Arrow,OK,74011-8297,100070820446,
8284,"Coherent Educational Solutions, LLC",Coherent Educational Solutions,400 W Ocean Blvd Unit 606,Long Beach,CA,90802-4578,100022072352,BQ_US_CA_201725710313
8287,"Elite Textiles & Fabrication, Inc.",Elite Textiles & Fabrication,1124 Roberts Ln Ste 101,High Point,NC,27260-7211,100027228872,BQ_US_NC_1781288
829,P.B.t Logistics Limited Liability Company,,1039 Carolina Wren Cir,Houston,TX,77073-1577,100048410639,BQ_US_TX_0804427643
83,Cocina Borinquen Cafe Corp.,,14442 SW 285th Ter,Homestead,FL,33033-1620,100022116922,BQ_US_FL_P20000081938
830,Dj Lymron Music LLC,,1843 Runners Way,North Lauderdale,FL,33068-5446,100025410152,BQ_US_FL_L22000168879
8306,Maika'i Health Corporation,Maikai Health,670 Ponahawai St Ste 206,Hilo,HI,96720-7830,100042255692,BQ_US_HI_311937D2
8307,Vickeys Soul Grill Takeout & C,Vickeys Soul Grill Takeout and Catering,410 9th St,McKeesport,PA,15132-4028,100064588813,BQ_US_PA_6793211
8308,Hello Gorgeous P.C.,Hello Gorgeous,74 W Washington St,Oswego,IL,60543-8267,100070679296,
831,Dominican Allstar Barbershop Inc,,1053 Rogers Ave # B,Brooklyn,NY,11226-6226,100025610120,BQ_US_NY_4771902
8314,237 Property LLC,237 Property,1724 53rd St,Brooklyn,NY,11204-1524,100010438449,BQ_US_NY_5566030
8316,Momentous Home Independent Sober Living,Momentous Home Independent Sober Living for Women,701 E 19th St,San Angelo,TX,76903-3518,100045007697,BQ_US_TX_0803362919
8321,Grocery Outlet Bargain Market,Grocery Outlet of Lemoore,1160 N Lemoore Ave,Lemoore,CA,93245-2348,100032197534,BQ_US_VA_11322734
8325,Haiti Solutions & Network LLC,Haiti Solutions And Network,PO Box 1393,Naples,FL,34106-1393,100032642549,BQ_US_FL_L18000067924
8326,L.R.A. LLC,L R A,37605 Pettibone Rd,Solon,OH,44139-5124,100005293459,BQ_US_AZ_L11433156
8327,Jackson Hayes Residential LLC,Scott Hayes,5507 Shoal Creek Blvd,Austin,TX,78756-1819,100036420009,BQ_US_TX_0802583734
8328,Bradenton Termite and Pest Control Llc.,Bradenton Termite and Pest Control,2709 3rd Ave W,Bradenton,FL,34205-4905,100018247713,BQ_US_FL_L19000221193
8339,Advance Solutions USA LLC,Advance Solution USA Medical Supply,312 E Base Line St,San Bernardino,CA,92410-3905,100012563511,BQ_US_CA_201922410191
8342,Topchoice Brokerage LLC,Topchoice Brokerage,12750 68th St SE,Lisbon,ND,58054-9708,100067473811,BQ_US_ND_0006087242
8346,Anthony Nelson,Nelson Contracting Services,1516 W 8th St,Wilmington,DE,19806-4614,100071362086,
8348,Destined Delivery LLC,Destined Delivery,8102 Wesley Providence Pkwy,Lithonia,GA,30038-6965,100025044184,BQ_US_GA_18153408
8352,"Digital Trace, Inc",Digital Trace,10954 Wheeler Trce,Hampton,GA,30228-6461,100025207217,BQ_US_GA_18092269
8353,Thompson Improvements LLC,Thompson Improvements,7776 W Saxton Dr Apt 301,Boise,ID,83714-5214,100008758496,BQ_US_MS_1383463
8359,Kassa Redevelopment LLC,"Kassa Redevelopment,",222 Gessner Rd,Houston,TX,77024-6115,100004776840,BQ_US_NV_E0080532019-4
8361,39 Taqueria LLC,39 Taqueria,2431 E 22nd St,Mission,TX,78572-3077,100010900673,BQ_US_TX_0802932056
8363,B & B Redland Fish LLC,B and B Redland Fish,19381 SW 196th St,Miami,FL,33187-1516,100015682944,BQ_US_FL_L17000060902
8365,4tree Development LLC,4tree Development,9010 Groveland Dr,Dallas,TX,75218-4218,100011150725,BQ_US_TX_0803342262
8367,D.F. Proctor Enterprises LLC,D.F. Proctor Enterprises,PO Box 274,Sugar Grove,PA,16350-0274,100023904960,BQ_US_PA_6942583
8369,Kimi Recovery center LLC,Kimi Recovery Center,219 Gooding St N,Twin Falls,ID,83301-6118,100038935552,BQ_US_ID_0000572439
837,Concrete Drs 3d L.L.C.,Concrete Drs 3d L.L.C.,2585 Woodbine Hill Way,Norcross,GA,30071-2852,100073820838,BQ_US_GA_23025965
8373,Envision Civil Contractors LLC,Envision Civil Contractors,20125 Mockingbird Ln E,Claremore,OK,74019-4251,100027649699,BQ_US_OK_3512703476
8379,"Med Health Choice, LLC",Med Health Choice,501 S Falkenburg Rd Ste E8,Tampa,FL,33619-8038,100043584225,BQ_US_FL_L19000048245
8383,John H Brown LLC,John H Brown,908 N Lee St,Bloomington,IL,61701-2925,100037360096,BQ_US_IL_LLC_09066535
8399,Aesthetics On Highland Inc.,Aesthetics On Highland,3713 Highland Ave Ste 4,Manhattan Beach,CA,90266-3272,100012687789,BQ_US_CA_4524075
8400,"Goytia's Trucking, LLC","Goytia's Trucking,",906 Sunrise Ct Apt A,Dodge City,KS,67801-3064,100031665434,BQ_US_KS_5170089
8401,"James Gilmore Trucking, LLC",James Gilmore Trucking,PO Box 3684,Afton,OK,74331-3684,100036451464,BQ_US_OK_3512797760
841,Kai Kouture LLC,,726 Bullock Ave,Lansdowne,PA,19050-3525,100004803193,BQ_US_PA_7127922
8410,Starks Transport LLC,Starks Transport,3721 Rives Rd,South Prince George,VA,23805-7541,100008232934,BQ_US_CO_20101603546
8417,Atm Group Logistics LLC,Atm Group Logistics,3912 Oak Park Ave,Cleveland,OH,44109-5121,100015386124,BQ_US_OH_4323936
8420,Mdg Concrete Services Llp,MDG Concrete Services,506 Kirk St,China Grove,NC,28023-1930,100043538796,BQ_US_NC_1874780
8437,"Coopers Optique, LLC",Coopers Optique,315 1st Ave N Ste 111,Seattle,WA,98109-4773,100022733907,BQ_US_WA_603422509
8442,Eric Knicely,Knicely Construction,66099 Highway 2,Bonners Ferry,ID,83805-5239,100039218874,BQ_US_ID_0000534860
